age,job,marital,education,default,balance,housing,loan,day,duration,campaign,pdays,previous,poutcome,y,month_int,cons.conf.idx,emp.var.rate,euribor3m,nr.employed,cons.price.idx
53,1,1,2,0,267,1,0,23,1.5,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
32,1,2,1,0,131,1,1,23,19.2,2,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
39,8,3,1,0,990,1,0,23,0.92,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
56,5,3,1,0,191,0,0,23,5.58,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
49,5,3,3,0,90,0,0,23,2.1,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
57,8,1,2,0,234,0,0,23,2.82,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
50,1,1,2,0,1562,1,0,23,1.53,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
47,10,1,3,0,0,0,1,23,3.38,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
40,5,1,1,0,111,1,0,23,2.23,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
59,7,1,2,0,0,1,0,23,4.27,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
26,5,2,1,0,127,1,1,23,1.42,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
36,9,1,2,0,73,0,0,23,2.87,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
48,5,3,3,0,2805,0,1,23,3.53,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
39,1,1,1,0,6012,0,0,23,6.38,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
33,7,2,3,0,4443,0,0,23,0.42,6,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
57,6,1,3,0,65,1,0,23,9.8,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
52,4,1,1,0,3703,1,0,23,2.53,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
35,1,1,1,1,-550,0,1,23,14.57,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
51,4,1,3,0,576,1,0,23,7.23,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
57,1,1,2,0,246,1,0,23,5.37,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
26,3,2,1,0,658,0,1,23,0.57,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
42,1,1,1,0,1331,0,0,23,11.63,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
49,2,1,1,0,-142,1,1,23,1.22,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
43,1,1,2,0,62,1,0,23,3.53,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
57,1,1,1,0,-868,1,1,23,3.1,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
55,6,3,2,0,-458,1,0,23,22.18,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
26,8,1,1,0,321,1,1,23,10.63,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
42,3,1,3,0,1532,1,0,23,1.63,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
52,1,1,2,0,659,0,0,23,8.62,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
32,3,2,1,0,0,0,0,23,4.52,6,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
32,3,1,1,0,476,1,0,23,15.93,9,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
30,7,2,2,0,76,0,1,23,1.67,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
40,1,1,2,0,2471,1,1,23,3.43,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
43,4,1,1,0,-465,1,1,23,2.77,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
53,2,3,1,0,2156,1,0,23,11.18,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
43,1,3,1,0,1387,0,0,23,4.93,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
47,2,2,1,0,1101,1,0,23,15.95,3,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
48,3,1,3,0,329,0,1,23,1.42,6,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
43,10,1,1,0,743,0,1,23,5.38,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
55,5,1,1,0,1150,0,1,23,3.63,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
53,7,1,2,0,1672,0,0,23,7.3,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
50,2,1,1,0,1130,1,0,23,1.98,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
57,1,1,2,0,215,0,1,23,4.8,9,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
32,4,2,1,0,458,0,1,23,2.08,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
46,2,1,1,0,475,0,1,23,2.63,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
43,4,1,1,0,315,0,0,23,2.15,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
26,2,2,1,0,33,0,0,23,1.52,7,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
48,5,2,1,1,-470,1,0,23,9.07,11,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
48,3,1,1,0,291,1,0,23,7.47,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
42,5,3,1,0,0,1,1,23,2.8,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
37,4,1,1,0,581,1,1,23,3.38,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
27,7,1,2,0,607,1,0,23,2.05,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
46,2,1,1,0,416,1,1,23,6.02,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
35,3,1,1,0,74,0,0,23,4.13,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
48,2,2,1,0,329,0,0,23,11.85,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
56,5,1,1,0,-229,0,1,23,0.92,10,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
50,8,1,2,0,-168,1,0,23,22.12,2,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
48,1,1,1,0,0,1,0,23,1.5,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
44,5,1,1,0,1106,1,0,23,3.98,11,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
56,6,1,2,0,5,0,0,23,2.03,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
28,5,2,1,0,-221,0,1,23,18.17,12,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
27,10,1,1,0,4848,1,1,23,1.37,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
34,1,1,2,0,415,0,1,23,6.02,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
59,10,1,3,0,509,0,1,23,1.12,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
32,3,2,1,0,799,0,1,23,34.63,6,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
42,2,1,1,0,-470,1,1,23,3.08,10,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
28,7,1,2,0,0,1,0,23,5.65,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
53,1,3,2,0,6388,1,0,23,3.38,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
41,4,3,1,0,0,0,1,23,6.67,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
28,2,2,1,0,390,0,1,23,7.92,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
51,1,1,2,0,0,1,0,23,0.97,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
56,4,3,1,0,-429,0,1,23,3.82,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
56,1,1,2,0,94,0,0,23,8.83,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
44,1,1,2,0,332,1,0,23,8.28,5,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
30,4,2,2,0,536,1,0,23,1.35,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
41,1,3,2,0,846,0,1,23,3.43,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
51,4,1,2,0,1463,1,0,23,3.08,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
36,1,1,2,0,699,0,0,23,2.08,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
42,10,1,1,0,279,1,0,23,11.22,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
28,11,2,1,0,153,0,0,23,18.73,2,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
27,2,1,1,0,-392,1,0,23,3.8,2,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
29,11,2,1,0,181,1,0,23,3.0,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
45,4,1,1,0,524,1,0,23,13.47,1,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
41,1,1,2,0,1408,0,0,23,6.72,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
44,5,1,1,0,-18,0,1,23,8.5,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
39,2,1,1,0,694,1,0,23,6.88,5,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
27,5,1,1,0,0,1,0,23,3.3,13,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
31,4,2,1,0,378,0,0,23,7.02,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
48,1,1,2,0,291,1,0,23,5.83,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
52,3,1,3,1,0,0,0,23,5.37,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
44,1,1,1,0,8262,1,0,23,3.35,16,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
51,4,2,1,0,895,0,0,23,10.63,2,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
59,6,1,1,0,1449,1,1,23,7.28,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
40,3,2,1,1,61,0,0,23,1.13,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
54,1,3,1,0,299,0,1,23,2.45,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
60,2,1,1,0,591,0,0,23,4.13,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
30,8,3,1,0,151,1,0,23,1.8,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
32,4,2,1,0,1291,1,0,23,1.83,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
37,4,1,1,0,536,1,0,23,5.47,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
25,5,1,1,0,72,1,0,23,5.08,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
56,3,1,3,0,0,1,0,23,4.88,5,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
51,2,1,1,0,0,0,1,23,1.13,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
47,3,1,1,0,1110,1,0,23,5.48,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
56,6,1,3,0,2399,1,0,23,10.87,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
36,4,1,1,0,212,1,1,23,20.02,6,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
26,1,2,2,0,2356,1,0,23,4.2,6,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
51,7,1,1,0,95,1,0,23,21.82,4,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
33,2,1,1,0,844,1,0,23,7.93,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
31,2,2,1,0,1014,1,0,23,2.63,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
41,3,1,3,0,4,0,0,23,1.23,5,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
53,8,1,2,0,49,0,1,23,6.98,5,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
57,6,1,1,0,3382,0,1,23,2.75,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
37,1,1,2,0,216,1,0,23,6.8,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
47,3,1,1,0,13,1,1,23,2.25,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
26,3,2,1,0,5829,0,0,23,0.68,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
49,3,1,1,0,3677,1,0,23,4.6,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
50,6,1,3,0,14,0,1,23,1.38,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
28,5,2,1,1,-7,0,1,23,4.88,5,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
49,3,1,3,0,-57,0,0,23,2.68,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
53,5,1,3,0,8918,1,0,23,2.88,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
52,5,3,1,0,6,0,0,23,2.6,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
42,2,2,1,0,2646,1,0,23,4.67,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
33,5,2,2,0,395,1,0,23,22.65,6,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
56,3,1,1,0,527,0,1,23,2.03,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
59,2,1,1,0,135,1,1,23,6.93,4,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
51,4,1,1,0,52,1,1,23,0.6,15,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
28,7,2,1,0,3761,0,1,23,10.38,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
51,4,3,1,0,21,0,0,23,0.88,17,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
38,4,3,1,0,74,1,0,23,4.65,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
59,5,1,1,0,204,0,0,23,4.77,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
38,8,1,2,0,0,0,0,23,8.87,2,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
33,3,2,2,0,457,1,0,23,1.78,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
39,4,3,2,0,1087,0,1,23,1.42,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
49,3,1,3,0,0,1,1,23,1.62,6,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
27,7,2,2,0,1,1,0,23,2.85,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
32,10,2,2,0,93,0,0,23,8.25,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
53,2,1,1,0,944,1,0,23,13.32,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
55,1,3,2,0,36,0,0,23,1.85,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
26,2,2,1,0,831,0,1,23,1.4,13,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
35,1,2,2,0,657,1,0,23,9.12,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
57,3,1,3,0,94,1,0,23,1.72,5,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
31,4,1,1,0,1130,1,0,23,3.93,5,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
39,3,1,3,0,163,1,0,23,3.2,5,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
28,4,1,1,0,1,1,0,24,0.83,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
30,2,2,2,0,-3,1,0,24,0.95,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
57,5,1,1,0,204,0,0,24,1.17,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
35,2,1,2,0,-290,1,1,24,4.42,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
26,3,1,1,0,242,1,0,24,1.95,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
40,5,1,1,0,471,1,0,24,7.17,4,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
29,2,2,2,0,2485,0,0,24,0.8,6,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
48,2,1,1,0,93,0,0,24,8.95,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
30,7,1,3,0,1380,1,0,24,4.32,9,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
34,1,2,2,0,3282,1,0,24,2.38,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
47,2,2,2,0,31,0,1,24,1.05,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
31,1,2,2,0,241,1,0,24,4.02,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
34,1,1,2,0,48,0,0,24,5.95,7,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
39,1,1,1,0,0,1,0,24,0.35,21,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
38,4,1,1,0,3091,1,0,24,0.22,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
45,3,1,3,0,0,1,0,24,0.53,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
42,10,2,3,0,206,0,1,24,2.47,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
35,2,3,1,0,0,0,0,24,4.37,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
29,4,2,1,0,768,1,0,24,1.98,5,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
40,1,1,2,0,0,1,1,24,0.88,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
46,3,1,3,0,0,0,0,24,1.53,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
42,4,3,1,1,0,0,0,24,3.77,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
27,5,2,2,0,1501,1,0,24,3.12,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
47,2,1,1,0,232,1,0,24,3.47,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
57,6,3,3,1,0,0,1,24,2.08,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
25,1,2,2,0,137,1,0,24,4.68,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
40,5,1,1,0,0,1,0,24,2.32,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
37,2,1,1,1,0,0,1,24,1.68,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
60,2,2,1,0,12,0,0,24,3.42,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
43,1,1,2,0,-183,0,0,24,1.08,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
45,2,1,1,0,1415,1,0,24,5.18,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
56,2,1,1,0,582,1,0,24,1.9,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
50,2,1,1,0,503,1,0,24,3.1,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
34,7,1,1,0,179,1,1,24,2.28,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
37,4,3,1,0,0,0,0,24,1.52,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
59,6,3,1,0,319,0,0,24,2.15,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
53,5,1,1,0,1065,0,1,24,3.52,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
53,1,1,2,0,1102,0,0,24,1.3,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
56,1,3,2,0,535,1,0,24,1.12,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
34,2,2,1,0,3,1,1,24,1.18,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
34,1,2,2,0,0,0,0,24,2.9,3,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
34,2,1,2,0,4,1,0,24,1.17,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
42,8,1,2,0,-14,1,0,24,0.97,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
24,9,2,2,1,-164,1,1,24,1.95,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
34,7,2,2,0,693,1,0,24,2.17,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
29,4,1,1,0,544,0,1,24,1.62,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
34,1,2,2,0,1,1,0,24,1.27,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
32,2,1,2,0,2553,1,0,24,7.65,7,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
29,5,1,1,0,31,1,0,24,1.18,5,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
51,6,3,3,0,43,0,0,24,3.53,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
28,2,1,1,0,158,1,1,24,1.28,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
38,1,2,2,0,0,0,0,24,2.73,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
51,3,1,3,0,603,1,0,24,14.22,2,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
37,8,1,3,0,-204,1,0,24,7.78,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
26,4,1,1,0,8,1,1,24,0.77,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
41,8,2,1,0,663,0,0,24,20.07,1,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
40,1,1,2,0,416,1,0,24,0.92,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
40,4,1,1,0,1614,0,0,24,5.63,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
51,5,1,1,0,53,0,1,24,3.2,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
41,2,1,1,0,0,1,0,24,2.8,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
44,2,1,1,0,0,1,0,24,2.62,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
49,8,3,1,0,10350,0,1,24,5.77,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
59,6,1,1,0,163,0,0,24,7.73,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
33,5,2,1,0,192,0,0,24,4.25,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
40,3,1,3,0,0,0,0,24,5.22,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
38,3,2,3,1,-129,1,0,24,2.3,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
45,5,3,1,0,138,0,0,24,4.65,11,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
56,1,3,2,0,1654,1,0,24,5.58,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
53,5,1,1,0,24,1,0,24,3.48,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
51,5,1,1,0,-238,1,0,24,1.05,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
25,2,2,1,0,945,1,0,24,9.35,4,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
41,1,1,2,0,0,1,0,24,3.28,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
39,3,1,3,0,85,1,0,24,5.48,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
50,8,1,3,0,1327,0,1,24,5.42,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
26,8,1,1,0,1,1,0,24,1.17,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
41,4,1,1,0,2661,1,0,24,4.3,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
32,1,2,2,0,887,1,0,24,0.88,5,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
29,8,3,2,0,444,0,0,24,0.9,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
50,3,1,3,0,27,1,0,24,2.37,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
45,1,1,2,0,0,0,0,24,8.72,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
31,10,1,3,0,-184,1,0,24,5.43,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
38,2,1,2,0,-255,1,1,24,1.05,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
47,10,1,3,0,0,1,0,24,3.22,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
33,1,1,2,0,4,1,1,24,10.07,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
45,8,3,2,0,1867,1,0,24,2.4,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
34,2,1,2,0,2656,1,0,24,5.03,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
30,2,1,1,0,13,1,1,24,3.42,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
44,3,2,3,0,0,1,0,24,3.07,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
31,4,1,1,0,0,1,0,24,2.28,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
57,1,1,2,0,1741,0,0,24,7.48,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
46,3,1,1,0,310,1,0,24,0.97,2,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
32,2,1,2,0,0,0,1,24,3.07,6,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
55,6,3,1,0,-268,0,1,24,23.62,1,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
38,8,1,1,0,593,1,1,24,24.73,24,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
30,9,2,1,0,79,0,1,24,2.82,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
28,10,1,1,0,204,1,0,24,0.63,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
31,1,1,2,0,1224,1,1,24,24.02,2,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
28,4,2,1,0,2,1,0,24,7.57,1,-1,0,1,1,7,-42.7,1.4,4.955,5228.1,93.918
31,7,1,1,0,296,1,1,24,2.85,1,-1,0,1,0,7,-42.7,1.4,4.955,5228.1,93.918
